person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,actual_loan_status,predicted_loan_status,default_probability,credit_risk_segment
33,117000,MORTGAGE,2.0,HOMEIMPROVEMENT,A,18000,10.99,0.15,N,8,0,0,0.03325313730670611,Low Risk
37,78000,RENT,14.0,EDUCATION,C,10200,13.06,0.13,Y,13,0,0,0.09144461888798508,Low Risk
26,48000,RENT,10.0,DEBTCONSOLIDATION,B,4500,11.11,0.09,N,4,0,0,0.1074190589376194,Low Risk
22,31000,RENT,7.0,MEDICAL,D,9250,14.11,0.3,N,4,1,1,0.6952341826727227,High Risk
29,59000,RENT,6.0,EDUCATION,B,13000,11.49,0.22,N,10,0,0,0.14575968974715986,Low Risk
29,98736,OWN,13.0,VENTURE,B,9000,11.89,0.09,N,6,0,0,0.005283297238609546,Low Risk
26,58000,RENT,0.0,HOMEIMPROVEMENT,A,3500,8.59,0.06,N,2,0,0,0.08668364063105916,Low Risk
23,125000,MORTGAGE,6.0,EDUCATION,A,35000,8.9,0.28,N,4,0,0,0.03484520727372555,Low Risk
43,44000,OWN,18.0,MEDICAL,A,8000,9.32,0.18,N,15,0,0,0.023099616762480995,Low Risk
37,49000,MORTGAGE,3.0,MEDICAL,D,4000,15.65,0.08,N,17,1,1,0.7537504957199985,High Risk
44,65000,RENT,16.0,MEDICAL,A,2000,7.9,0.03,N,14,0,0,0.04852631632937039,Low Risk
25,65000,RENT,2.0,DEBTCONSOLIDATION,B,4200,10.99,0.06,N,2,0,0,0.0927129841414809,Low Risk
46,48956,RENT,0.0,MEDICAL,B,2800,10.59,0.06,N,14,0,0,0.09657556111391678,Low Risk
21,38400,MORTGAGE,0.0,EDUCATION,A,4200,10.99,0.11,N,2,0,0,0.06172791853340312,Low Risk
24,165000,MORTGAGE,5.0,PERSONAL,B,20000,10.37,0.12,N,4,0,0,0.04507477577899514,Low Risk
24,96000,MORTGAGE,7.0,PERSONAL,C,6000,13.92,0.06,N,3,0,0,0.04973335674278334,Low Risk
23,26000,RENT,0.0,DEBTCONSOLIDATION,A,3500,6.91,0.13,N,3,0,0,0.09080525315634527,Low Risk
33,57500,RENT,2.0,HOMEIMPROVEMENT,D,21000,16.29,0.37,Y,5,1,1,0.9889097355793918,High Risk
24,59600,RENT,8.0,HOMEIMPROVEMENT,A,10000,5.99,0.17,N,3,0,0,0.10525505898137516,Low Risk
23,18600,RENT,2.0,DEBTCONSOLIDATION,B,1700,9.99,0.09,N,3,0,0,0.31342625818111824,Medium Risk
22,26000,RENT,0.0,DEBTCONSOLIDATION,C,9000,12.73,0.35,N,4,1,1,0.9713492424618952,High Risk
29,35000,RENT,1.0,VENTURE,A,15000,7.9,0.43,N,10,1,1,0.9498827630880047,High Risk
30,65000,MORTGAGE,2.0,HOMEIMPROVEMENT,D,4000,15.21,0.06,N,7,0,1,0.6004547090837976,High Risk
23,125000,MORTGAGE,7.0,EDUCATION,B,5000,10.99,0.04,N,2,0,0,0.04137054775640186,Low Risk
32,70000,OWN,1.0,MEDICAL,A,14400,7.88,0.21,N,10,0,0,0.012550753838304052,Low Risk
34,47300,MORTGAGE,3.0,HOMEIMPROVEMENT,A,12000,7.88,0.25,N,10,0,0,0.07028714009518679,Low Risk
31,110000,MORTGAGE,5.0,VENTURE,D,5000,14.96,0.05,Y,9,0,0,0.15088994819117113,Low Risk
41,100000,MORTGAGE,10.0,EDUCATION,A,6000,8.49,0.06,N,15,0,0,0.025282915724226286,Low Risk
23,28000,MORTGAGE,2.0,VENTURE,B,8400,10.99,0.3,N,2,0,0,0.09430612422458637,Low Risk
22,29000,RENT,6.0,MEDICAL,C,4800,12.99,0.17,Y,4,0,0,0.21315980206291493,Low Risk
30,42000,RENT,0.0,VENTURE,B,1850,11.99,0.04,N,5,0,0,0.06401610736593971,Low Risk
27,81300,RENT,3.0,VENTURE,B,29000,12.69,0.36,N,6,1,1,0.9485425362268742,High Risk
25,95000,RENT,1.0,DEBTCONSOLIDATION,A,7000,6.99,0.07,N,2,0,0,0.03502768455806229,Low Risk
30,37400,MORTGAGE,6.0,MEDICAL,D,12700,17.27,0.34,N,5,1,1,0.664233051574515,High Risk
23,36000,RENT,1.0,EDUCATION,A,7000,7.9,0.19,N,4,0,0,0.05620823262148951,Low Risk
34,138000,RENT,0.0,HOMEIMPROVEMENT,E,21000,18.79,0.15,N,10,1,1,0.6508360727768695,High Risk
47,120000,MORTGAGE,9.0,EDUCATION,B,15000,10.99,0.13,N,12,0,0,0.04203979375165666,Low Risk
23,62000,RENT,1.0,DEBTCONSOLIDATION,A,10000,8.94,0.16,N,2,0,0,0.05101957334308166,Low Risk
38,30132,RENT,4.0,MEDICAL,C,3000,13.85,0.1,Y,14,1,0,0.18144998643174937,Low Risk
38,117960,MORTGAGE,0.0,MEDICAL,A,12000,10.99,0.1,N,17,0,0,0.03566875728632,Low Risk
28,100000,RENT,1.0,EDUCATION,A,10000,7.51,0.1,N,7,0,0,0.02713594608675766,Low Risk
25,101877,RENT,9.0,VENTURE,B,6600,10.99,0.06,N,2,0,0,0.024144399879898144,Low Risk
27,70176,RENT,3.0,VENTURE,A,9000,7.88,0.13,N,8,0,0,0.015683613062804937,Low Risk
33,59000,MORTGAGE,6.0,HOMEIMPROVEMENT,B,5500,9.91,0.09,N,9,0,0,0.1517881961425744,Low Risk
48,83000,RENT,2.0,VENTURE,B,12000,10.99,0.14,N,17,0,0,0.037053074486857115,Low Risk
29,30000,RENT,2.0,MEDICAL,D,6600,15.33,0.22,Y,8,1,1,0.8766946298970167,High Risk
29,40800,RENT,2.0,DEBTCONSOLIDATION,C,3500,11.97,0.09,Y,9,0,0,0.117225413102241,Low Risk
27,170000,RENT,11.0,PERSONAL,D,25000,16.32,0.15,N,10,0,0,0.40049329491856833,Medium Risk
49,74000,MORTGAGE,20.0,DEBTCONSOLIDATION,E,12000,17.99,0.16,N,15,1,1,0.84051921668039,High Risk
25,80000,MORTGAGE,4.0,PERSONAL,A,11000,6.62,0.14,N,3,0,0,0.0243848711684697,Low Risk
27,25740,OWN,3.0,DEBTCONSOLIDATION,D,5000,14.11,0.19,Y,5,0,0,0.18421979488648266,Low Risk
24,54000,MORTGAGE,6.0,HOMEIMPROVEMENT,C,6300,14.65,0.12,Y,2,1,0,0.20693962290422613,Low Risk
25,35360,MORTGAGE,9.0,MEDICAL,A,10000,8.94,0.28,N,2,0,0,0.06571449427040844,Low Risk
22,108803,MORTGAGE,6.0,MEDICAL,C,10000,12.23,0.08,N,4,1,0,0.06180529291478033,Low Risk
24,65200,MORTGAGE,5.0,MEDICAL,B,3000,11.26,0.05,N,3,0,0,0.08489394865247259,Low Risk
25,50000,MORTGAGE,6.0,PERSONAL,A,12800,7.49,0.26,N,4,1,0,0.04910589234600748,Low Risk
23,55392,RENT,3.0,MEDICAL,D,20000,15.2,0.31,Y,4,1,1,0.9898026599035472,High Risk
35,120000,MORTGAGE,2.0,PERSONAL,A,8000,10.99,0.07,N,10,0,0,0.029841832551538144,Low Risk
26,155142,MORTGAGE,6.0,HOMEIMPROVEMENT,D,23000,18.25,0.15,N,2,0,0,0.3445539101884351,Medium Risk
32,150000,MORTGAGE,17.0,VENTURE,C,12000,12.99,0.08,Y,9,0,0,0.042848610373173654,Low Risk
25,76209,MORTGAGE,9.0,DEBTCONSOLIDATION,C,3000,10.99,0.04,Y,4,0,0,0.1044853814416021,Low Risk
23,65000,RENT,2.0,DEBTCONSOLIDATION,C,8000,14.72,0.12,Y,2,0,0,0.21052553087319253,Low Risk
22,36000,RENT,6.0,EDUCATION,B,4000,10.99,0.11,N,2,0,0,0.08868363755815391,Low Risk
24,47160,RENT,5.0,VENTURE,B,11000,11.14,0.23,N,4,0,0,0.04649816908090214,Low Risk
31,86000,RENT,1.0,DEBTCONSOLIDATION,D,25000,16.0,0.29,Y,5,1,1,0.9231029578151967,High Risk
29,118374,MORTGAGE,13.0,VENTURE,C,3500,13.49,0.03,Y,6,0,0,0.04310836291075416,Low Risk
23,59000,MORTGAGE,7.0,EDUCATION,A,9000,8.49,0.15,N,3,0,0,0.0789954545772939,Low Risk
28,59000,MORTGAGE,12.0,VENTURE,A,5000,7.14,0.08,N,8,0,0,0.03139093653452446,Low Risk
28,16560,RENT,4.0,PERSONAL,A,2500,6.99,0.15,N,10,0,0,0.2019033522138685,Low Risk
26,48000,RENT,0.0,EDUCATION,A,6000,8.59,0.13,N,4,0,0,0.04931904909279962,Low Risk
30,52000,MORTGAGE,4.0,PERSONAL,B,14675,9.63,0.28,N,8,0,0,0.07766702668814687,Low Risk
21,67400,MORTGAGE,2.0,VENTURE,E,20000,17.74,0.3,Y,2,1,1,0.5219428829280982,Medium Risk
32,204000,OWN,16.0,EDUCATION,B,25000,11.12,0.12,N,5,0,0,0.011875609987259589,Low Risk
25,125000,RENT,9.0,VENTURE,D,6500,14.61,0.05,N,3,0,0,0.1753145223019975,Low Risk
26,67260,MORTGAGE,9.0,HOMEIMPROVEMENT,A,6500,7.14,0.1,N,2,0,0,0.048169299029726206,Low Risk
31,125000,OWN,5.0,MEDICAL,A,30000,7.51,0.24,N,9,0,0,0.013425608098616773,Low Risk
22,61000,MORTGAGE,1.0,DEBTCONSOLIDATION,C,21000,14.26,0.34,Y,4,0,0,0.24501326639479756,Low Risk
28,59904,MORTGAGE,12.0,MEDICAL,C,3000,12.53,0.05,Y,10,0,0,0.15112171423550086,Low Risk
43,85000,RENT,14.0,EDUCATION,B,9000,11.89,0.11,N,11,0,0,0.049336262070378875,Low Risk
24,60000,MORTGAGE,0.0,PERSONAL,B,15000,11.89,0.25,N,2,0,0,0.06352291974428888,Low Risk
26,56000,RENT,6.0,HOMEIMPROVEMENT,C,8150,12.87,0.15,N,4,0,0,0.14068251386025366,Low Risk
23,14664,MORTGAGE,0.0,DEBTCONSOLIDATION,C,6000,10.99,0.41,N,4,1,1,0.9153769029202341,High Risk
31,123000,RENT,2.0,VENTURE,A,7000,8.49,0.06,N,10,0,0,0.015942533168269126,Low Risk
30,96000,RENT,1.0,VENTURE,B,4000,10.75,0.04,N,5,0,0,0.024856977796890528,Low Risk
32,81400,RENT,2.0,VENTURE,D,20000,14.84,0.25,Y,6,1,1,0.5448466046903366,Medium Risk
23,54000,RENT,5.0,VENTURE,D,13275,17.58,0.25,Y,2,0,0,0.35773651016025876,Medium Risk
22,23000,RENT,3.0,DEBTCONSOLIDATION,B,3500,10.37,0.15,N,4,0,0,0.12351379602396649,Low Risk
25,90000,RENT,4.0,HOMEIMPROVEMENT,A,6000,7.88,0.07,N,3,0,0,0.02985498299909732,Low Risk
25,43738,RENT,0.0,DEBTCONSOLIDATION,A,4500,5.99,0.1,N,3,0,0,0.06673711887468584,Low Risk
24,69000,RENT,2.0,DEBTCONSOLIDATION,B,16000,11.89,0.23,N,4,1,0,0.09786818604534459,Low Risk
28,92000,MORTGAGE,11.0,EDUCATION,F,25000,19.29,0.27,Y,9,0,1,0.5357412936999529,Medium Risk
27,150000,MORTGAGE,4.0,VENTURE,C,6000,13.49,0.04,N,6,0,0,0.038839010723918904,Low Risk
26,29000,RENT,1.0,EDUCATION,C,1000,11.28,0.03,N,3,1,0,0.16436420198321872,Low Risk
23,26004,RENT,8.0,DEBTCONSOLIDATION,B,2200,9.91,0.08,N,2,1,0,0.13265846742844054,Low Risk
33,75000,MORTGAGE,13.0,VENTURE,D,4000,14.11,0.05,N,7,0,0,0.17006405077848316,Low Risk
28,41600,OWN,0.0,VENTURE,B,13000,11.58,0.31,N,9,0,0,0.02253865244064205,Low Risk
30,56628,MORTGAGE,2.0,HOMEIMPROVEMENT,A,12000,8.94,0.21,N,10,0,0,0.07505351827511028,Low Risk
28,80004,MORTGAGE,5.0,MEDICAL,A,12000,6.91,0.15,N,6,0,0,0.03262191881499028,Low Risk
25,70356,RENT,8.0,HOMEIMPROVEMENT,A,7000,7.29,0.1,N,4,0,0,0.05207712858871227,Low Risk
32,64500,MORTGAGE,3.0,EDUCATION,C,19400,13.11,0.3,Y,10,1,0,0.08801620940576789,Low Risk
27,40800,RENT,3.0,VENTURE,A,2000,7.49,0.05,N,9,0,0,0.022350437948062366,Low Risk
24,58000,RENT,2.0,VENTURE,C,3200,14.35,0.06,N,2,0,0,0.15656795195441187,Low Risk
26,40000,RENT,1.0,MEDICAL,C,5000,14.26,0.13,Y,2,0,0,0.18012052025329145,Low Risk
22,60000,MORTGAGE,2.0,MEDICAL,A,10000,10.99,0.17,N,2,0,0,0.042132232344660764,Low Risk
25,120000,MORTGAGE,0.0,HOMEIMPROVEMENT,E,20000,10.99,0.17,N,2,0,0,0.21860514847231274,Low Risk
33,75000,MORTGAGE,2.0,DEBTCONSOLIDATION,B,7500,10.08,0.1,N,9,1,0,0.07241976942399926,Low Risk
35,200004,MORTGAGE,19.0,DEBTCONSOLIDATION,A,6000,7.68,0.03,N,8,0,0,0.036483499384482726,Low Risk
24,45000,RENT,0.0,MEDICAL,E,6000,17.19,0.13,N,3,1,1,0.921922408312318,High Risk
25,70000,RENT,4.0,MEDICAL,B,12000,10.37,0.17,N,3,0,0,0.070199130496878,Low Risk
26,76800,MORTGAGE,2.0,VENTURE,A,12800,6.92,0.17,N,3,0,0,0.016117290282220892,Low Risk
28,82300,RENT,3.0,VENTURE,A,3600,9.63,0.04,N,6,0,0,0.013267548528361402,Low Risk
22,45000,RENT,0.0,VENTURE,B,9000,11.48,0.2,N,4,0,0,0.06363875217500316,Low Risk
38,42552,RENT,3.0,PERSONAL,C,8400,13.49,0.2,N,14,0,0,0.09536190130741706,Low Risk
24,102000,OWN,5.0,PERSONAL,A,23800,8.9,0.23,N,2,0,0,0.010346339868766633,Low Risk
32,30000,MORTGAGE,16.0,EDUCATION,A,7000,6.99,0.23,N,6,0,0,0.10063804918241626,Low Risk
27,42996,RENT,1.0,MEDICAL,C,5000,13.61,0.12,N,6,0,0,0.12572138771807725,Low Risk
28,80000,MORTGAGE,13.0,EDUCATION,B,21000,11.36,0.26,N,10,0,0,0.05606843403524127,Low Risk
26,165000,MORTGAGE,10.0,EDUCATION,C,20000,13.22,0.12,Y,2,0,0,0.05424898123488302,Low Risk
30,44760,RENT,1.0,EDUCATION,B,3300,11.71,0.07,N,8,0,0,0.0893343238050542,Low Risk
23,60000,RENT,4.0,PERSONAL,C,5000,13.98,0.08,Y,2,0,0,0.06697961704206994,Low Risk
24,90000,MORTGAGE,8.0,DEBTCONSOLIDATION,C,19750,13.61,0.22,Y,2,0,0,0.08799403519558605,Low Risk
37,33000,RENT,0.0,VENTURE,A,10000,5.99,0.3,N,11,0,0,0.08530701227375459,Low Risk
25,80000,MORTGAGE,9.0,DEBTCONSOLIDATION,A,10250,5.42,0.13,N,4,0,0,0.03250986687679846,Low Risk
37,42000,RENT,2.0,VENTURE,C,8400,13.49,0.2,N,15,0,0,0.10687308343797823,Low Risk
24,22320,OWN,4.0,MEDICAL,E,1000,16.32,0.04,N,2,1,1,0.5725888643866229,Medium Risk
24,60996,RENT,8.0,HOMEIMPROVEMENT,A,5000,10.99,0.08,N,2,0,0,0.07191023240713933,Low Risk
24,56100,RENT,7.0,MEDICAL,D,25000,16.49,0.38,N,4,1,1,0.9914801105444095,High Risk
22,62000,MORTGAGE,5.0,EDUCATION,B,9000,10.0,0.15,N,2,0,0,0.056722234541100286,Low Risk
22,48132,RENT,5.0,MEDICAL,B,10000,11.71,0.21,N,4,0,0,0.10530056008895301,Low Risk
39,85000,RENT,3.0,PERSONAL,A,10000,9.32,0.12,N,16,0,0,0.03256309066598712,Low Risk
39,62000,OWN,3.0,PERSONAL,A,7200,7.49,0.12,N,12,0,0,0.011385959687294611,Low Risk
21,19000,OWN,0.0,MEDICAL,D,7200,14.74,0.38,Y,4,1,1,0.9513239745257586,High Risk
28,60000,OTHER,5.0,PERSONAL,B,16000,12.18,0.27,N,9,0,0,0.06394339989775397,Low Risk
23,72250,RENT,7.0,MEDICAL,B,30000,10.65,0.35,N,2,1,1,0.971217155315805,High Risk
45,125000,MORTGAGE,0.0,HOMEIMPROVEMENT,A,12000,6.03,0.1,N,14,0,0,0.027769885719621343,Low Risk
27,60000,MORTGAGE,9.0,PERSONAL,A,5000,7.88,0.08,N,5,0,0,0.02912959921558816,Low Risk
23,81000,RENT,5.0,PERSONAL,D,12000,16.29,0.15,Y,4,0,0,0.34091235074762816,Medium Risk
25,28176,OWN,3.0,MEDICAL,B,1000,9.63,0.04,N,4,0,0,0.023530323908542386,Low Risk
32,95000,MORTGAGE,16.0,PERSONAL,B,20000,10.65,0.21,N,5,0,0,0.046014064941288596,Low Risk
22,50000,OWN,3.0,EDUCATION,A,6000,8.94,0.12,N,2,0,0,0.011770507557011999,Low Risk
30,112000,MORTGAGE,4.0,PERSONAL,D,8000,16.02,0.07,Y,10,0,0,0.275543659078537,Low Risk
23,43600,OWN,7.0,EDUCATION,C,15000,10.99,0.34,N,3,0,0,0.027101911005954292,Low Risk
27,140000,RENT,4.0,EDUCATION,A,20000,7.9,0.14,N,6,0,0,0.036821111539185866,Low Risk
51,38000,RENT,7.0,PERSONAL,B,13000,12.42,0.34,N,18,1,1,0.96984159959854,High Risk
25,60000,OWN,1.0,DEBTCONSOLIDATION,D,10000,16.49,0.17,N,3,0,0,0.2934452318655225,Low Risk
26,39000,MORTGAGE,4.0,DEBTCONSOLIDATION,D,5000,13.67,0.13,N,3,1,1,0.762843529501784,High Risk
24,75000,MORTGAGE,4.0,VENTURE,B,16000,12.42,0.21,N,2,0,0,0.03489944669278372,Low Risk
30,64000,MORTGAGE,3.0,HOMEIMPROVEMENT,A,10200,6.62,0.16,N,8,0,0,0.05172567086369934,Low Risk
22,106000,MORTGAGE,6.0,VENTURE,A,35000,10.99,0.33,N,2,0,0,0.04890327542305112,Low Risk
31,200000,OWN,4.0,HOMEIMPROVEMENT,B,23500,10.99,0.12,N,5,0,0,0.013484989983024491,Low Risk
31,47000,RENT,4.0,DEBTCONSOLIDATION,C,4500,11.03,0.1,Y,7,0,0,0.11450549632966417,Low Risk
51,94368,MORTGAGE,4.0,PERSONAL,A,5000,10.99,0.05,N,30,0,0,0.030050849226871856,Low Risk
32,62000,MORTGAGE,6.0,PERSONAL,B,6000,11.36,0.1,N,6,0,0,0.07299398635767522,Low Risk
24,69000,MORTGAGE,4.0,DEBTCONSOLIDATION,D,25000,15.57,0.36,N,2,1,1,0.668144791148047,High Risk
32,70000,RENT,2.0,PERSONAL,A,9850,7.75,0.14,N,9,0,0,0.037858214142150105,Low Risk
34,31800,MORTGAGE,4.0,PERSONAL,A,1700,10.99,0.05,N,9,1,0,0.10897508872908263,Low Risk
24,90100,RENT,6.0,MEDICAL,B,13000,12.69,0.12,N,4,1,0,0.05528136351386643,Low Risk
28,39000,RENT,0.0,PERSONAL,A,6000,8.63,0.15,N,7,0,0,0.08796935582897218,Low Risk
38,80000,MORTGAGE,5.0,DEBTCONSOLIDATION,C,4000,12.98,0.05,Y,13,0,0,0.07958746698280136,Low Risk
23,18000,RENT,0.0,DEBTCONSOLIDATION,B,4500,12.21,0.25,N,3,1,1,0.8899309950833808,High Risk
24,54000,OWN,8.0,EDUCATION,C,1200,13.11,0.02,Y,3,0,0,0.014367618013454887,Low Risk
24,43275,RENT,4.0,MEDICAL,C,17000,13.47,0.39,N,3,1,1,0.9778120691806939,High Risk
26,72000,RENT,2.0,VENTURE,B,3600,10.74,0.05,N,4,0,0,0.0355276084249057,Low Risk
24,92000,MORTGAGE,8.0,VENTURE,B,11000,10.99,0.12,N,3,0,0,0.021559899576924717,Low Risk
32,44808,RENT,5.0,PERSONAL,B,12000,10.99,0.27,N,8,0,0,0.10762849991109018,Low Risk
25,77800,MORTGAGE,9.0,PERSONAL,B,30000,10.99,0.39,N,4,0,0,0.12754083281965167,Low Risk
27,40000,RENT,1.0,VENTURE,C,13000,13.48,0.33,N,7,1,1,0.9713271565753021,High Risk
32,34320,MORTGAGE,0.0,MEDICAL,C,1900,12.84,0.06,Y,7,0,0,0.20639605735368408,Low Risk
31,34000,RENT,0.0,MEDICAL,A,7500,8.94,0.22,N,8,0,0,0.15715536795544346,Low Risk
26,45000,RENT,0.0,MEDICAL,A,10800,6.17,0.24,N,3,0,0,0.05281949923360885,Low Risk
29,84000,MORTGAGE,6.0,DEBTCONSOLIDATION,D,8000,14.96,0.1,N,5,1,1,0.7375737826030654,High Risk
23,30000,RENT,4.0,MEDICAL,B,8000,12.18,0.27,N,2,0,0,0.21042539154918385,Low Risk
28,25000,RENT,1.0,MEDICAL,B,12000,9.83,0.48,N,9,1,1,0.9674606514074271,High Risk
22,101000,RENT,0.0,EDUCATION,A,1475,5.79,0.01,N,3,0,0,0.028366403731870975,Low Risk
24,32000,RENT,5.0,MEDICAL,C,1900,13.49,0.06,Y,2,0,0,0.17149148259119676,Low Risk
24,44208,MORTGAGE,2.0,VENTURE,A,7000,7.51,0.16,N,3,0,0,0.03422414795251253,Low Risk
25,86004,RENT,1.0,PERSONAL,C,15000,12.53,0.17,Y,4,0,0,0.06848624149442521,Low Risk
22,45000,RENT,2.0,EDUCATION,A,3000,10.99,0.07,N,3,0,0,0.05803808979570797,Low Risk
26,61200,RENT,9.0,PERSONAL,B,3200,9.91,0.05,N,2,0,0,0.06538890452936413,Low Risk
25,49000,RENT,2.0,EDUCATION,A,7750,9.63,0.16,N,2,0,0,0.04931904909279962,Low Risk
24,47928,RENT,1.0,MEDICAL,B,6000,12.53,0.13,N,2,0,0,0.1112395719541964,Low Risk
37,56000,MORTGAGE,2.0,HOMEIMPROVEMENT,A,13000,9.63,0.23,N,17,0,0,0.07505351827511028,Low Risk
23,62000,RENT,2.0,MEDICAL,A,4200,5.42,0.07,N,3,0,0,0.04527121841754836,Low Risk
23,69000,MORTGAGE,1.0,VENTURE,B,19000,9.51,0.28,N,2,0,0,0.03419808688264063,Low Risk
44,36000,MORTGAGE,6.0,EDUCATION,A,1000,7.51,0.03,N,14,0,0,0.05396940640827144,Low Risk
32,40000,OWN,2.0,VENTURE,C,7000,12.68,0.17,Y,10,0,0,0.015445985145567108,Low Risk
23,52000,OWN,3.0,MEDICAL,C,9250,13.16,0.18,N,3,0,0,0.019704907226059293,Low Risk
24,65450,MORTGAGE,8.0,MEDICAL,D,5000,16.77,0.06,N,4,1,1,0.6717267125683148,High Risk
22,70000,MORTGAGE,3.0,EDUCATION,D,18000,14.42,0.26,N,3,0,0,0.30554782068040287,Medium Risk
24,47000,RENT,8.0,VENTURE,A,7000,6.62,0.15,N,4,0,0,0.019510878991360732,Low Risk
23,78000,RENT,7.0,DEBTCONSOLIDATION,A,8100,7.29,0.1,N,2,0,0,0.05606956552743499,Low Risk
22,110196,MORTGAGE,6.0,MEDICAL,B,25000,11.49,0.23,N,3,0,0,0.07668375256557268,Low Risk
23,68400,RENT,7.0,EDUCATION,C,7200,14.72,0.11,N,2,0,0,0.10624932364404528,Low Risk
27,104000,RENT,8.0,DEBTCONSOLIDATION,B,11000,10.99,0.11,N,8,0,0,0.07169454282243738,Low Risk
27,15600,OWN,0.0,EDUCATION,A,6400,7.74,0.41,N,9,1,1,0.942394637822381,High Risk
22,82000,MORTGAGE,6.0,DEBTCONSOLIDATION,C,6000,10.99,0.07,N,2,0,0,0.08453318228136483,Low Risk
27,39996,RENT,7.0,DEBTCONSOLIDATION,D,2500,15.65,0.06,N,8,1,1,0.8408853032603786,High Risk
40,58000,MORTGAGE,9.0,EDUCATION,E,8000,18.79,0.14,Y,12,0,0,0.43467874912247256,Medium Risk
27,49000,RENT,3.0,EDUCATION,B,3000,11.71,0.06,N,8,1,0,0.08445368812669297,Low Risk
31,73000,MORTGAGE,8.0,EDUCATION,A,6800,7.74,0.09,N,8,0,0,0.034279223966746805,Low Risk
25,55000,MORTGAGE,9.0,VENTURE,A,6500,7.49,0.12,N,3,0,0,0.01700600145972045,Low Risk
27,65000,MORTGAGE,7.0,HOMEIMPROVEMENT,B,12000,11.36,0.18,N,8,0,0,0.08735210805326993,Low Risk
26,47000,RENT,8.0,PERSONAL,C,3800,13.49,0.08,N,3,0,0,0.09590809638203043,Low Risk
32,30000,MORTGAGE,0.0,VENTURE,A,9000,5.42,0.3,N,9,0,0,0.05804229896146746,Low Risk
36,62000,RENT,3.0,DEBTCONSOLIDATION,B,8000,11.12,0.13,N,13,0,0,0.10145723766097021,Low Risk
24,132000,MORTGAGE,8.0,DEBTCONSOLIDATION,D,1500,17.27,0.01,N,2,1,1,0.7356009396404495,High Risk
24,96000,MORTGAGE,7.0,HOMEIMPROVEMENT,C,6000,13.92,0.06,Y,4,0,0,0.05716601675913839,Low Risk
25,80000,OWN,6.0,EDUCATION,B,25000,11.48,0.31,N,4,0,0,0.022786203394074056,Low Risk
27,83300,RENT,11.0,MEDICAL,D,20000,16.0,0.2,Y,5,1,1,0.686542402433347,High Risk
27,100000,RENT,11.0,VENTURE,B,5000,12.42,0.05,N,8,0,0,0.024293643525025815,Low Risk
23,116000,RENT,7.0,VENTURE,A,11000,8.94,0.09,N,2,0,0,0.011831841034660189,Low Risk
23,44000,RENT,4.0,PERSONAL,B,3000,9.62,0.07,N,4,1,0,0.07646919878449569,Low Risk
22,50000,MORTGAGE,7.0,EDUCATION,A,12800,7.88,0.26,N,3,0,0,0.04715072164744283,Low Risk
22,70000,OWN,4.0,VENTURE,A,1250,5.42,0.02,N,4,0,0,0.004590832737721121,Low Risk
22,52000,MORTGAGE,0.0,EDUCATION,A,10000,7.88,0.19,N,3,0,0,0.04237251925907324,Low Risk
27,54216,MORTGAGE,4.0,PERSONAL,A,9000,5.99,0.17,N,5,0,0,0.04413873328385993,Low Risk
25,56000,RENT,1.0,HOMEIMPROVEMENT,B,6000,10.74,0.11,N,2,0,0,0.12284969852452218,Low Risk
36,21600,OWN,0.0,VENTURE,A,2100,8.49,0.1,N,12,0,0,0.009687554558944265,Low Risk
30,74000,OWN,13.0,MEDICAL,B,10500,10.74,0.14,N,8,0,0,0.01589878835073226,Low Risk
21,46000,RENT,2.0,VENTURE,D,5200,17.27,0.11,Y,4,1,1,0.6375333292050406,High Risk
25,62400,OWN,4.0,DEBTCONSOLIDATION,D,15000,17.58,0.24,N,3,0,0,0.28652744296373817,Low Risk
22,54000,MORTGAGE,6.0,PERSONAL,A,7000,8.94,0.13,N,2,0,0,0.04667936742481541,Low Risk
26,110000,MORTGAGE,1.0,EDUCATION,B,5000,12.69,0.05,N,3,0,0,0.04485848256356178,Low Risk
41,95000,OWN,2.0,MEDICAL,C,21600,13.92,0.23,Y,12,0,0,0.022960649558969023,Low Risk
25,95000,MORTGAGE,5.0,VENTURE,B,18000,10.99,0.19,N,3,0,0,0.021559899576924717,Low Risk
27,68500,RENT,4.0,HOMEIMPROVEMENT,A,8000,6.62,0.12,N,10,0,0,0.05207712858871227,Low Risk
34,75500,RENT,0.0,EDUCATION,D,19200,16.77,0.25,N,10,1,1,0.5730819365882432,Medium Risk
35,79750,MORTGAGE,5.0,DEBTCONSOLIDATION,B,35000,11.99,0.44,N,5,0,0,0.2248833161556405,Low Risk
26,30000,MORTGAGE,0.0,VENTURE,A,3500,8.0,0.12,N,4,0,0,0.047730161443165706,Low Risk
26,22440,OWN,10.0,VENTURE,B,4750,11.86,0.21,N,4,0,0,0.011785918391898265,Low Risk
22,107000,MORTGAGE,1.0,VENTURE,A,10000,7.14,0.09,N,2,0,0,0.0116316059952383,Low Risk
26,70000,RENT,9.0,MEDICAL,C,16525,13.92,0.24,Y,2,0,0,0.10624103385904317,Low Risk
23,54000,RENT,0.0,DEBTCONSOLIDATION,B,12000,12.42,0.22,N,2,1,0,0.10387908627197329,Low Risk
